source_id,true_sigma,noise_std,scenario,model,strength,region,score,coverage,retained_patches,available_patches,mse
0801,1.2,0.00784313725490196,blur_noise,gradient,0.05,textured_quartile,operator_spread,1.0,256,256,0.0005641641176133583
0801,1.2,0.00784313725490196,blur_noise,gradient,0.05,textured_quartile,measurement_noise_spread,1.0,256,256,0.0005641641176133583
0801,1.2,0.00784313725490196,blur_noise,gradient,0.05,textured_quartile,measurement_residual,1.0,256,256,0.0005641641176133583
0801,1.2,0.00784313725490196,blur_noise,gradient,0.05,textured_quartile,image_gradient,1.0,256,256,0.0005641641176133583
0801,1.2,0.00784313725490196,blur_noise,gradient,0.05,textured_quartile,random_expected,1.0,256,256,0.0005641641176133583
0801,1.2,0.00784313725490196,blur_noise,gradient,0.05,textured_quartile,oracle_error,1.0,256,256,0.0005641641176133584
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,operator_spread,0.5,512,1024,0.001254600686442414
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_noise_spread,0.5,512,1024,0.0010377158993823223
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_residual,0.5,512,1024,0.0006701074436971959
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,image_gradient,0.5,512,1024,0.0012611064573391903
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,random_expected,0.5,512,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,oracle_error,0.5,512,1024,0.000577632861363751
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,operator_spread,0.75,768,1024,0.0010641313223790673
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_noise_spread,0.75,768,1024,0.0010754841553276314
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_residual,0.75,768,1024,0.0008594467999297305
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,image_gradient,0.75,768,1024,0.0010675105160797191
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,random_expected,0.75,768,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,oracle_error,0.75,768,1024,0.0008145411442321337
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,operator_spread,0.9,922,1024,0.0010217739432745309
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_noise_spread,0.9,922,1024,0.0010781060633964802
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_residual,0.9,922,1024,0.0009948430586750364
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,image_gradient,0.9,922,1024,0.0010213537243669653
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,random_expected,0.9,922,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,oracle_error,0.9,922,1024,0.0009658979941126011
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,operator_spread,1.0,1024,1024,0.0010768522095918314
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_noise_spread,1.0,1024,1024,0.0010768522095918314
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,measurement_residual,1.0,1024,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,image_gradient,1.0,1024,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,random_expected,1.0,1024,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,all,oracle_error,1.0,1024,1024,0.0010768522095918316
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,operator_spread,0.5,128,256,0.0007867600304783267
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_noise_spread,0.5,128,256,0.001125355087298559
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_residual,0.5,128,256,0.0008558847217882801
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,image_gradient,0.5,128,256,0.0007638295086510784
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,random_expected,0.5,128,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,oracle_error,0.5,128,256,0.0006515253112517167
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,operator_spread,0.75,192,256,0.000877864167291886
