source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds,tuning_sources
0802,1.6,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0005302566378231912,32.755138862212256,0.016534832000616007,0801;0803;0804
0802,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.000573884551136018,32.411754662213035,0.02035415099817328,0801;0803;0804
0802,1.6,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0006499701273310226,31.87106603100874,0.016638063003483694,0801;0803;0804
0802,2.0,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.000557825308477778,32.53501785726292,0.018612583000503946,0801;0803;0804
0802,2.0,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0006570070737990184,31.82429954496016,0.02096980500209611,0801;0803;0804
0802,2.0,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.0006946901622674642,31.582088512670097,0.017088675002014497,0801;0803;0804
0802,2.0,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0007758728652654563,31.102094365215883,0.02219518400306697,0801;0803;0804
0802,1.2,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0007326472249801179,31.35105091012374,0.022330603998852894,0801;0803;0804
0802,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0008614993292957092,30.64745056327718,0.016875883000466274,0801;0803;0804
0802,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0011922661456864245,29.236267876317406,0.021746014997916063,0801;0803;0804
0802,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0010447903520487186,29.80970846474198,0.017004041001200676,0801;0803;0804
0802,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0009984418631514675,30.006772179716247,0.016005985002266243,0801;0803;0804
0802,1.6,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.001075206911641923,29.685079525507593,0.017423107001377502,0801;0803;0804
0802,1.6,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0014595453450453252,28.357824078379736,0.016941288999078097,0801;0803;0804
0802,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0012584182339246232,29.001749976038763,0.01632178999716416,0801;0803;0804
0802,2.0,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0012546057738259738,29.014927181258088,0.018509031000576215,0801;0803;0804
0802,2.0,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0012954587019825216,28.875764273612784,0.0215943729999708,0801;0803;0804
0802,2.0,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0017165841755362732,27.65334895369845,0.01726773799964576,0801;0803;0804
0802,2.0,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.001481806924163643,28.292083801845735,0.023858336000557756,0801;0803;0804
0802,1.2,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0004597257535400071,33.37501166671637,0.022355499997502193,0801;0803;0804
0802,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0006631196309949788,31.78408115042906,0.02400330000091344,0801;0803;0804
0802,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0020341921593642104,26.91608023974886,0.019192184001440182,0801;0803;0804
0802,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.001283371575936718,28.916475836754483,0.017779990997951245,0801;0803;0804
0802,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.00045511727918348894,33.418766755646146,0.017317161000391934,0801;0803;0804
0802,1.6,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.000700095343715184,31.54842810800456,0.0171486229992297,0801;0803;0804
0802,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0013704383579270865,28.63140494173504,0.0188760889977857,0801;0803;0804
0802,1.6,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0012821549169323152,28.92059497824883,0.01671632900252007,0801;0803;0804
0802,2.0,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0005371826674902806,32.69878008540116,0.017867438997200225,0801;0803;0804
0802,2.0,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0007646935941445897,31.165125478904592,0.01935691600010614,0801;0803;0804
0802,2.0,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0011314501793035462,29.46364564404711,0.018002701999648707,0801;0803;0804
0802,2.0,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0012509036425301016,29.027761428478982,0.023683911000262015,0801;0803;0804
0803,1.2,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.00026086608777842565,35.835823748973255,0.018967935000546277,0801;0802;0804
0803,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.0003502720371925537,34.55594531759388,0.019455030000244733,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.00046369670201900894,33.3376599295483,0.016036230001191143,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0004723437984685535,33.25741782241864,0.01872563999859267,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.0005577622239255963,32.53550902935188,0.01727857399964705,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.0006297656064780769,32.00821061267994,0.020469809998758137,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.0007604852172716309,31.189092235830486,0.018789352998282993,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0007508031095542729,31.244739373566777,0.016816565999761224,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.0009169292582195491,30.376641691827615,0.021158191997528775,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.0009773433204245893,30.099528508415045,0.019403745001909556,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.001119518349092956,29.509687838674317,0.021219831996859284,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0010994713825810208,29.58816070122102,0.0217614479988697,0801;0802;0804
