source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,1e-05,0.02607940296322472,15.837023551465952,0.01661392800087924
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.0001,0.006585874523962553,21.813865478527454,0.019164073000865756
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.0005,0.0024826663601029485,26.050816403737684,0.016282302000035997
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.002,0.0012383730278281782,29.071485156348196,0.018915568998636445
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.01,0.0006237035669027694,32.05021772251962,0.016276933001790894
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.00038560112519438975,34.13861707484452,0.01878617799957283
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.2,0.0003644266059555875,34.38389923691653,0.01647511499686516
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,1e-05,0.08949737309436677,10.481897118054714,0.020385878000524826
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.0001,0.02189236794687675,16.597072612441618,0.016666427000018302
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.0005,0.007611035095800513,21.185562754469448,0.020337706999271177
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.002,0.0031504363412753534,25.016292914534425,0.016734476001147414
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.001147684668960411,29.401774197272893,0.019434711000940297
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.05,0.0012414743226322634,29.060622585133157,0.016583404001721647
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.2,0.010103653540589392,19.955215543757234,0.01870325799973216
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,1e-05,0.03866153330823189,14.127209259386317,0.017159069000626914
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.0001,0.009136901760929248,20.392010445547616,0.01928243700240273
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.0005,0.0035742771858109867,24.468117709125522,0.018884312998125097
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.002,0.0016122095867147348,27.92578500721378,0.019827808002446545
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.01,0.0006760244448263561,31.700375998257382,0.016376630002923775
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0003748406346417746,34.26153335489361,0.018962447000376415
0801,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.2,0.0003515342056872154,34.54032409994252,0.016896623998036375
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,1e-05,0.12776510110502184,8.93587757032874,0.015762839000672102
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.0001,0.03452835275516016,14.618241400521839,0.015833321998798056
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.0005,0.009172763566416773,20.374998005536547,0.016139071998622967
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.002,0.0027092379254894405,25.671528535161773,0.01572393199967337
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.01,0.0008491185223800346,30.710316854650618,0.01604360100100166
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0012811150768180415,28.9241185777882,0.015805701998033328
0801,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.2,0.010310578393652464,19.86716971367706,0.01600067800245597
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,1e-05,0.05233528910636919,12.812053723951468,0.01654061099907267
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.0001,0.00950758773836702,20.219296581211836,0.016195314001379302
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.0005,0.002523636685852057,25.979731679250698,0.015866640998865478
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.002,0.0009471151170799245,30.235972314780803,0.016026315999624785
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.01,0.000480755099085863,33.18076100759563,0.01657775599960587
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.0004023844832053559,33.953587749407504,0.01613912200264167
0801,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.2,0.0004561274365546546,33.409138036943496,0.016076629999588476
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,1e-05,0.10451511930431573,9.808208793570271,0.016049198999098735
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.0001,0.016885550747414074,17.72484769635493,0.017096546998800477
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.0005,0.0038003282654036842,24.201788882000216,0.018610040002386086
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.002,0.001059024023103342,29.750941881617447,0.016208183002163423
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0003837226760861972,34.15982535416971,0.016170017002878012
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.05,0.0010913616662040313,29.62031304766211,0.015809897999133682
0801,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.2,0.010215236611078747,19.907515695410034,0.015839161002077162
0801,1.6,0.00784313725490196,blur_noise,gradient,oracle_blur,1e-05,0.04438631183189772,13.52750940074882,0.01660419400286628
0801,1.6,0.00784313725490196,blur_noise,gradient,oracle_blur,0.0001,0.006558314866925573,21.83207736540446,0.016203917002712842
