source_id,stage,pipeline,region,score,coverage,available_patches,retained_patches,rgb_mse,detail_mse,bad_detail_rate_0.025,bad_detail_rate_0.05,bad_detail_rate_0.1
0801,quantized_8bit,fbcnn_dpir,all,image_transform_spread_detail,0.9,1024,922,0.00022035627507511037,8.533754630759443e-05,0.008676789587852495,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,image_transform_spread_detail,1.0,1024,1024,0.00036209634044379106,0.00013712293154409695,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,operator_spread_rgb,0.5,1024,512,9.768422367362442e-05,4.1332738471958216e-05,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,operator_spread_rgb,0.75,1024,768,0.00014710073943288693,6.075329997053264e-05,0.0013020833333333333,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,operator_spread_rgb,0.9,1024,922,0.00021356301459013764,8.298160118502734e-05,0.005422993492407809,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,operator_spread_rgb,1.0,1024,1024,0.00036209634044379106,0.00013712293154409695,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,measurement_residual,0.5,1024,512,0.0003493096886538836,0.00013563498607750083,0.052734375,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,measurement_residual,0.75,1024,768,0.00036286629802461095,0.00013918573092762035,0.055989583333333336,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,measurement_residual,0.9,1024,922,0.0003582196198940208,0.00013641763501288148,0.0509761388286334,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,measurement_residual,1.0,1024,1024,0.00036209634044379106,0.00013712293154409698,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,image_gradient,0.5,1024,512,0.00012645616280167096,5.790312619309627e-05,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,image_gradient,0.75,1024,768,0.0001608683876096078,6.612212094844526e-05,0.0026041666666666665,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,image_gradient,0.9,1024,922,0.00021787502435633184,8.415043413847197e-05,0.006507592190889371,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,image_gradient,1.0,1024,1024,0.00036209634044379106,0.00013712293154409698,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,random_expected,0.5,1024,512,0.000362096340443791,0.00013712293154409698,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,random_expected,0.75,1024,768,0.000362096340443791,0.00013712293154409698,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,random_expected,0.9,1024,922,0.000362096340443791,0.00013712293154409698,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,random_expected,1.0,1024,1024,0.000362096340443791,0.00013712293154409698,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,oracle_detail_error,0.5,1024,512,7.482826351034491e-05,2.1681079176249885e-05,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,oracle_detail_error,0.75,1024,768,0.00012858527810568005,3.658800114192679e-05,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,oracle_detail_error,0.9,1024,922,0.0002016482826778771,7.043473142630045e-05,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,all,oracle_detail_error,1.0,1024,1024,0.000362096340443791,0.00013712293154409695,0.05078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_detail,0.5,256,128,0.0004970903540041627,0.00018156878774739548,0.0078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_detail,0.75,256,192,0.0006639983884322971,0.00025359276095617066,0.036458333333333336,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_detail,0.9,256,231,0.0008450715723562804,0.0003261111526521835,0.13852813852813853,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_detail,1.0,256,256,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_transform_spread_detail,0.5,256,128,0.0006144279099734629,0.00024962752590612793,0.0390625,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_transform_spread_detail,0.75,256,192,0.0007233537475197604,0.0002835214148673288,0.08333333333333333,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_transform_spread_detail,0.9,256,231,0.0008688872474372487,0.000338809637170893,0.14285714285714285,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_transform_spread_detail,1.0,256,256,0.0010455669366745966,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_rgb,0.5,256,128,0.00056167522345036,0.00022889250216842698,0.015625,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_rgb,0.75,256,192,0.0007100430419799767,0.0002834082000137102,0.07291666666666667,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_rgb,0.9,256,231,0.000855629975067851,0.00033928746801900275,0.14285714285714285,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,operator_spread_rgb,1.0,256,256,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,measurement_residual,0.5,256,128,0.0010026763036688061,0.00039011909146790885,0.21875,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,measurement_residual,0.75,256,192,0.0010549851480886132,0.00040742550955633186,0.22395833333333334,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,measurement_residual,0.9,256,231,0.0010431006014525845,0.0003986932714801357,0.2077922077922078,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,measurement_residual,1.0,256,256,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_gradient,0.5,256,128,0.0006095556307105624,0.00024264911859888194,0.03125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_gradient,0.75,256,192,0.0007232998357974736,0.00028072220979259515,0.078125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_gradient,0.9,256,231,0.0008963481157709432,0.0003462374256408205,0.15151515151515152,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,image_gradient,1.0,256,256,0.0010455669366745966,0.000395997215071866,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,random_expected,0.5,256,128,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,random_expected,0.75,256,192,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,random_expected,0.9,256,231,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,random_expected,1.0,256,256,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,oracle_detail_error,0.5,256,128,0.00046869000954399777,0.0001287136418453828,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,oracle_detail_error,0.75,256,192,0.0006625781922164762,0.000230027892139003,0.0,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,oracle_detail_error,0.9,256,231,0.0008514190666310737,0.00030765007371727894,0.11688311688311688,0.0,0.0
0801,quantized_8bit,fbcnn_dpir,textured_quartile,oracle_detail_error,1.0,256,256,0.0010455669366745968,0.00039599721507186595,0.203125,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,operator_spread_detail,0.5,1024,512,0.00011008992829220921,4.0771943092036567e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,operator_spread_detail,0.75,1024,768,0.00017507609859302394,6.38802178456616e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,operator_spread_detail,0.9,1024,922,0.0002607170946026265,9.609551203381024e-05,0.015184381778741865,0.0,0.0
