source_id,stage,component,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0802,quantized_8bit,fbcnn_dpir,4,0.005944420117884874,0.04878642410039902,2.453285560477525e-05,4.3503347114892676e-05
0802,quantized_8bit,fbcnn_dpir,5,0.014825660735368729,0.03089204803109169,1.3401368050836027e-05,2.4447845135000534e-05
0802,quantized_8bit,fbcnn_dpir,6,0.03697589039802551,0.019561151042580605,6.18687636233517e-06,1.5909590729279444e-05
0802,quantized_8bit,fbcnn_dpir,7,0.09221960604190826,0.012386314570903778,2.8329873202892486e-06,1.214486746903276e-05
0802,quantized_8bit,fbcnn_dpir,8,0.22999997437000275,0.007843137718737125,1.1681237310767756e-06,1.0553304491622839e-05
0802,quantized_8bit,fbcnn_dpir_sigma08,1,0.0003831736685242504,0.1921568661928177,0.0002672399568837136,0.0002620114537421614
0802,quantized_8bit,fbcnn_dpir_sigma08,2,0.0009556531440466642,0.12167562544345856,5.4230447858572006e-05,0.00015822166460566223
0802,quantized_8bit,fbcnn_dpir_sigma08,3,0.0023834437597543,0.07704620808362961,3.5589226172305644e-05,8.941017586039379e-05
0802,quantized_8bit,fbcnn_dpir_sigma08,4,0.005944420117884874,0.04878642410039902,2.188081452914048e-05,4.8172525566769764e-05
0802,quantized_8bit,fbcnn_dpir_sigma08,5,0.014825660735368729,0.03089204803109169,1.1948672181461006e-05,2.7025465897168033e-05
0802,quantized_8bit,fbcnn_dpir_sigma08,6,0.03697589039802551,0.019561151042580605,5.851310106663732e-06,1.704097849142272e-05
0802,quantized_8bit,fbcnn_dpir_sigma08,7,0.09221960604190826,0.012386314570903778,2.889644747483544e-06,1.2301417882554233e-05
0802,quantized_8bit,fbcnn_dpir_sigma08,8,0.22999997437000275,0.007843137718737125,1.2163369547124603e-06,1.0195270988333505e-05
0802,quantized_8bit,fbcnn_dpir_sigma12,1,0.0003831736685242504,0.1921568661928177,0.0002641604223754257,0.0002386022824794054
0802,quantized_8bit,fbcnn_dpir_sigma12,2,0.0009556531440466642,0.12167562544345856,6.231149018276483e-05,0.00013963706442154944
0802,quantized_8bit,fbcnn_dpir_sigma12,3,0.0023834437597543,0.07704620808362961,4.740883014164865e-05,7.413920684484765e-05
0802,quantized_8bit,fbcnn_dpir_sigma12,4,0.005944420117884874,0.04878642410039902,2.952221257146448e-05,3.8227386539801955e-05
0802,quantized_8bit,fbcnn_dpir_sigma12,5,0.014825660735368729,0.03089204803109169,1.4460812963079661e-05,2.214066444139462e-05
0802,quantized_8bit,fbcnn_dpir_sigma12,6,0.03697589039802551,0.019561151042580605,6.258212579268729e-06,1.519760462542763e-05
0802,quantized_8bit,fbcnn_dpir_sigma12,7,0.09221960604190826,0.012386314570903778,2.774696440610569e-06,1.2229621461301576e-05
0802,quantized_8bit,fbcnn_dpir_sigma12,8,0.22999997437000275,0.007843137718737125,1.1514514426380629e-06,1.0994510375894606e-05
0802,quantized_8bit,fbcnn_dpir_rot90,1,0.0003831736685242504,0.1921568661928177,0.00026025628903880715,0.00024952818057499826
0802,quantized_8bit,fbcnn_dpir_rot90,2,0.0009556531440466642,0.12167562544345856,5.375225009629503e-05,0.00015124896890483797
0802,quantized_8bit,fbcnn_dpir_rot90,3,0.0023834437597543,0.07704620808362961,4.1206018067896366e-05,8.210358646465465e-05
0802,quantized_8bit,fbcnn_dpir_rot90,4,0.005944420117884874,0.04878642410039902,2.4317865609191358e-05,4.342455940786749e-05
0802,quantized_8bit,fbcnn_dpir_rot90,5,0.014825660735368729,0.03089204803109169,1.337439698545495e-05,2.438163210172206e-05
0802,quantized_8bit,fbcnn_dpir_rot90,6,0.03697589039802551,0.019561151042580605,6.0909978856216185e-06,1.597178379597608e-05
0802,quantized_8bit,fbcnn_dpir_rot90,7,0.09221960604190826,0.012386314570903778,2.8782262688764604e-06,1.2171141861472279e-05
0802,quantized_8bit,fbcnn_dpir_rot90,8,0.22999997437000275,0.007843137718737125,1.1684282981150318e-06,1.0560143891780172e-05
0802,quantized_8bit,fbcnn_dpir_rot180,1,0.0003831736685242504,0.1921568661928177,0.0002599255822133273,0.0002504552248865366
0802,quantized_8bit,fbcnn_dpir_rot180,2,0.0009556531440466642,0.12167562544345856,5.600762233370915e-05,0.00015063302998896688
0802,quantized_8bit,fbcnn_dpir_rot180,3,0.0023834437597543,0.07704620808362961,4.043466105940752e-05,8.232167601818219e-05
0802,quantized_8bit,fbcnn_dpir_rot180,4,0.005944420117884874,0.04878642410039902,2.444277924951166e-05,4.3483636545715854e-05
0802,quantized_8bit,fbcnn_dpir_rot180,5,0.014825660735368729,0.03089204803109169,1.3518814739654772e-05,2.426127866783645e-05
0802,quantized_8bit,fbcnn_dpir_rot180,6,0.03697589039802551,0.019561151042580605,6.2353133216674905e-06,1.575437818246428e-05
0802,quantized_8bit,fbcnn_dpir_rot180,7,0.09221960604190826,0.012386314570903778,2.8133017622167245e-06,1.20615777632338e-05
0802,quantized_8bit,fbcnn_dpir_rot180,8,0.22999997437000275,0.007843137718737125,1.1697512718455982e-06,1.0463432772667147e-05
0802,jpeg_q75,dpir_nominal,1,0.0003831736685242504,0.1921568661928177,0.000344362371833995,0.00028435137937776744
0802,jpeg_q75,dpir_nominal,2,0.0009556531440466642,0.12167562544345856,7.709048077231273e-05,0.000184485106728971
0802,jpeg_q75,dpir_nominal,3,0.0023834437597543,0.07704620808362961,4.8284306103596464e-05,0.00011663142504403368
0802,jpeg_q75,dpir_nominal,4,0.005944420117884874,0.04878642410039902,3.2171912607736886e-05,7.35630965209566e-05
0802,jpeg_q75,dpir_nominal,5,0.014825660735368729,0.03089204803109169,2.1321637177607045e-05,4.755805275635794e-05
0802,jpeg_q75,dpir_nominal,6,0.03697589039802551,0.019561151042580605,1.3832773220201489e-05,3.14585049636662e-05
0802,jpeg_q75,dpir_nominal,7,0.09221960604190826,0.012386314570903778,6.2203657762438525e-06,2.3964814317878336e-05
0802,jpeg_q75,dpir_nominal,8,0.22999997437000275,0.007843137718737125,2.0803911411348963e-06,2.1258545530145057e-05
0802,jpeg_q75,dpir_nominal_sigma08,1,0.0003831736685242504,0.1921568661928177,0.00031193485483527184,0.00029478673241101205
0802,jpeg_q75,dpir_nominal_sigma08,2,0.0009556531440466642,0.12167562544345856,5.4527961765415967e-05,0.00019196687208022922
0802,jpeg_q75,dpir_nominal_sigma08,3,0.0023834437597543,0.07704620808362961,3.796051532845013e-05,0.00012393525685183704
0802,jpeg_q75,dpir_nominal_sigma08,4,0.005944420117884874,0.04878642410039902,2.6927551516564563e-05,7.995147461770102e-05
0802,jpeg_q75,dpir_nominal_sigma08,5,0.014825660735368729,0.03089204803109169,1.6936259271460585e-05,5.282923666527495e-05
0802,jpeg_q75,dpir_nominal_sigma08,6,0.03697589039802551,0.019561151042580605,1.1757166248571593e-05,3.439563442952931e-05
0802,jpeg_q75,dpir_nominal_sigma08,7,0.09221960604190826,0.012386314570903778,6.58654198559816e-06,2.3935132048791274e-05
0802,jpeg_q75,dpir_nominal_sigma08,8,0.22999997437000275,0.007843137718737125,2.3127290660340805e-06,1.9782237359322608e-05
0802,jpeg_q75,dpir_nominal_sigma12,1,0.0003831736685242504,0.1921568661928177,0.00033582127070985734,0.000271767086815089
0802,jpeg_q75,dpir_nominal_sigma12,2,0.0009556531440466642,0.12167562544345856,7.784232002450153e-05,0.00017525212024338543
0802,jpeg_q75,dpir_nominal_sigma12,3,0.0023834437597543,0.07704620808362961,5.787730333395302e-05,0.00010822964395629242
0802,jpeg_q75,dpir_nominal_sigma12,4,0.005944420117884874,0.04878642410039902,4.141655153944157e-05,6.679064244963229e-05
0802,jpeg_q75,dpir_nominal_sigma12,5,0.014825660735368729,0.03089204803109169,2.62903340626508e-05,4.3029569496866316e-05
0802,jpeg_q75,dpir_nominal_sigma12,6,0.03697589039802551,0.019561151042580605,1.4124769222689793e-05,3.042271600861568e-05
0802,jpeg_q75,dpir_nominal_sigma12,7,0.09221960604190826,0.012386314570903778,5.5334212447633035e-06,2.5110794013016857e-05
0802,jpeg_q75,dpir_nominal_sigma12,8,0.22999997437000275,0.007843137718737125,1.9132430679746903e-06,2.3267326469067484e-05
0802,jpeg_q75,dpir_nominal_rot90,1,0.0003831736685242504,0.1921568661928177,0.0003471093368716538,0.0002830892335623503
0802,jpeg_q75,dpir_nominal_rot90,2,0.0009556531440466642,0.12167562544345856,7.40053437766619e-05,0.0001850442058639601
0802,jpeg_q75,dpir_nominal_rot90,3,0.0023834437597543,0.07704620808362961,5.044778299634345e-05,0.00011622259626165032
0802,jpeg_q75,dpir_nominal_rot90,4,0.005944420117884874,0.04878642410039902,3.1716510420665145e-05,7.360077142948285e-05
0802,jpeg_q75,dpir_nominal_rot90,5,0.014825660735368729,0.03089204803109169,2.162711462005973e-05,4.738731513498351e-05
0802,jpeg_q75,dpir_nominal_rot90,6,0.03697589039802551,0.019561151042580605,1.377724765916355e-05,3.132972778985277e-05
0802,jpeg_q75,dpir_nominal_rot90,7,0.09221960604190826,0.012386314570903778,6.207157639437355e-06,2.3997117750695907e-05
0802,jpeg_q75,dpir_nominal_rot90,8,0.22999997437000275,0.007843137718737125,2.092974682454951e-06,2.125454557244666e-05
0802,jpeg_q75,dpir_nominal_rot180,1,0.0003831736685242504,0.1921568661928177,0.00034697752562351525,0.0002845380804501474
0802,jpeg_q75,dpir_nominal_rot180,2,0.0009556531440466642,0.12167562544345856,7.947728590806946e-05,0.00018517499847803265
0802,jpeg_q75,dpir_nominal_rot180,3,0.0023834437597543,0.07704620808362961,4.901328793494031e-05,0.00011640819138847291
0802,jpeg_q75,dpir_nominal_rot180,4,0.005944420117884874,0.04878642410039902,3.159699190291576e-05,7.386954530375078e-05
0802,jpeg_q75,dpir_nominal_rot180,5,0.014825660735368729,0.03089204803109169,2.16217649722239e-05,4.7392550186486915e-05
0802,jpeg_q75,dpir_nominal_rot180,6,0.03697589039802551,0.019561151042580605,1.3990392289997544e-05,3.126555748167448e-05
0802,jpeg_q75,dpir_nominal_rot180,7,0.09221960604190826,0.012386314570903778,6.104543444962474e-06,2.3996788513613865e-05
0802,jpeg_q75,dpir_nominal_rot180,8,0.22999997437000275,0.007843137718737125,2.0966729152860353e-06,2.125406354025472e-05
0802,jpeg_q75,fbcnn_dpir,1,0.0003831736685242504,0.1921568661928177,0.0002532756479922682,0.00023282495385501534
0802,jpeg_q75,fbcnn_dpir,2,0.0009556531440466642,0.12167562544345856,5.855641938978806e-05,0.00013288315676618367
0802,jpeg_q75,fbcnn_dpir,3,0.0023834437597543,0.07704620808362961,4.005614755442366e-05,6.70240624458529e-05
0802,jpeg_q75,fbcnn_dpir,4,0.005944420117884874,0.04878642410039902,2.2943911972106434e-05,3.092678525717929e-05
0802,jpeg_q75,fbcnn_dpir,5,0.014825660735368729,0.03089204803109169,1.1900530807906762e-05,1.4167596418701578e-05
0802,jpeg_q75,fbcnn_dpir,6,0.03697589039802551,0.019561151042580605,5.4190613809623756e-06,7.093367912602844e-06
0802,jpeg_q75,fbcnn_dpir,7,0.09221960604190826,0.012386314570903778,2.582655042715487e-06,4.086949957127217e-06
0802,jpeg_q75,fbcnn_dpir,8,0.22999997437000275,0.007843137718737125,1.0784228834381793e-06,2.847833002306288e-06
0802,jpeg_q75,fbcnn_dpir_sigma08,1,0.0003831736685242504,0.1921568661928177,0.00025200023083016276,0.00024299196957144886
0802,jpeg_q75,fbcnn_dpir_sigma08,2,0.0009556531440466642,0.12167562544345856,5.4438572988146916e-05,0.00014004576951265335
0802,jpeg_q75,fbcnn_dpir_sigma08,3,0.0023834437597543,0.07704620808362961,3.585638478398323e-05,7.270656351465732e-05
0802,jpeg_q75,fbcnn_dpir_sigma08,4,0.005944420117884874,0.04878642410039902,2.0895689885946922e-05,3.433424353715964e-05
0802,jpeg_q75,fbcnn_dpir_sigma08,5,0.014825660735368729,0.03089204803109169,1.0650652257027104e-05,1.5932351743686013e-05
0802,jpeg_q75,fbcnn_dpir_sigma08,6,0.03697589039802551,0.019561151042580605,5.019435775466263e-06,7.830650247342419e-06
0802,jpeg_q75,fbcnn_dpir_sigma08,7,0.09221960604190826,0.012386314570903778,2.518192559364252e-06,4.2236301851517055e-06
0802,jpeg_q75,fbcnn_dpir_sigma08,8,0.22999997437000275,0.007843137718737125,1.102142618947255e-06,2.680404804777936e-06
0802,jpeg_q75,fbcnn_dpir_sigma12,1,0.0003831736685242504,0.1921568661928177,0.0002496283268555999,0.00022117930348031223
0802,jpeg_q75,fbcnn_dpir_sigma12,2,0.0009556531440466642,0.12167562544345856,6.410846981452778e-05,0.00012222558143548667
0802,jpeg_q75,fbcnn_dpir_sigma12,3,0.0023834437597543,0.07704620808362961,4.477308175410144e-05,5.970470010652207e-05
0802,jpeg_q75,fbcnn_dpir_sigma12,4,0.005944420117884874,0.04878642410039902,2.662455699464772e-05,2.6529944079811685e-05
0802,jpeg_q75,fbcnn_dpir_sigma12,5,0.014825660735368729,0.03089204803109169,1.2876990695076529e-05,1.2294492080400232e-05
0802,jpeg_q75,fbcnn_dpir_sigma12,6,0.03697589039802551,0.019561151042580605,5.6386852520518005e-06,6.440581273636781e-06
0802,jpeg_q75,fbcnn_dpir_sigma12,7,0.09221960604190826,0.012386314570903778,2.532854978198884e-06,4.059093953401316e-06
0802,jpeg_q75,fbcnn_dpir_sigma12,8,0.22999997437000275,0.007843137718737125,1.0566100172582082e-06,3.097298076681909e-06
0802,jpeg_q75,fbcnn_dpir_rot90,1,0.0003831736685242504,0.1921568661928177,0.0002599084109533578,0.00023466380662284791
0802,jpeg_q75,fbcnn_dpir_rot90,2,0.0009556531440466642,0.12167562544345856,5.645436613122001e-05,0.0001371956168441102
0802,jpeg_q75,fbcnn_dpir_rot90,3,0.0023834437597543,0.07704620808362961,4.244668161845766e-05,6.921312160557136e-05
0802,jpeg_q75,fbcnn_dpir_rot90,4,0.005944420117884874,0.04878642410039902,2.3382795916404575e-05,3.248424764024094e-05
0802,jpeg_q75,fbcnn_dpir_rot90,5,0.014825660735368729,0.03089204803109169,1.2460653124435339e-05,1.5106526916497387e-05
0802,jpeg_q75,fbcnn_dpir_rot90,6,0.03697589039802551,0.019561151042580605,5.689793397323228e-06,7.716851541772485e-06
0802,jpeg_q75,fbcnn_dpir_rot90,7,0.09221960604190826,0.012386314570903778,2.780579507088987e-06,4.470669409784023e-06
0802,jpeg_q75,fbcnn_dpir_rot90,8,0.22999997437000275,0.007843137718737125,1.104414423025446e-06,3.1733152354718186e-06
0802,jpeg_q75,fbcnn_dpir_rot180,1,0.0003831736685242504,0.1921568661928177,0.00025982162333093584,0.00023387811961583793
0802,jpeg_q75,fbcnn_dpir_rot180,2,0.0009556531440466642,0.12167562544345856,5.9709345805458724e-05,0.00013451551785692573
0802,jpeg_q75,fbcnn_dpir_rot180,3,0.0023834437597543,0.07704620808362961,4.1067520214710385e-05,6.715768540743738e-05
0802,jpeg_q75,fbcnn_dpir_rot180,4,0.005944420117884874,0.04878642410039902,2.2998869098955765e-05,3.111701880698092e-05
0802,jpeg_q75,fbcnn_dpir_rot180,5,0.014825660735368729,0.03089204803109169,1.2143392268626485e-05,1.4141258361632936e-05
0802,jpeg_q75,fbcnn_dpir_rot180,6,0.03697589039802551,0.019561151042580605,5.466345101012848e-06,7.110189471859485e-06
0802,jpeg_q75,fbcnn_dpir_rot180,7,0.09221960604190826,0.012386314570903778,2.5519855171296513e-06,4.145633738517063e-06
0802,jpeg_q75,fbcnn_dpir_rot180,8,0.22999997437000275,0.007843137718737125,1.1142340099468129e-06,2.8941351501998724e-06
0803,quantized_8bit,dpir_nominal,1,0.0003831736685242504,0.1921568661928177,0.0002666401560418308,0.0002298524195794016
0803,quantized_8bit,dpir_nominal,2,0.0009556531440466642,0.12167562544345856,5.017343573854305e-05,0.00015308930596802384
0803,quantized_8bit,dpir_nominal,3,0.0023834437597543,0.07704620808362961,2.9299109883140773e-05,0.0001117969659389928
0803,quantized_8bit,dpir_nominal,4,0.005944420117884874,0.04878642410039902,1.591788350197021e-05,8.937538223108277e-05
0803,quantized_8bit,dpir_nominal,5,0.014825660735368729,0.03089204803109169,8.845095180731732e-06,7.576854841317981e-05
0803,quantized_8bit,dpir_nominal,6,0.03697589039802551,0.019561151042580605,5.6224594118248206e-06,6.677569035673514e-05
0803,quantized_8bit,dpir_nominal,7,0.09221960604190826,0.012386314570903778,3.6521407764666947e-06,6.08841328357812e-05
0803,quantized_8bit,dpir_nominal,8,0.22999997437000275,0.007843137718737125,1.489571559432079e-06,5.811526352772489e-05
0803,quantized_8bit,dpir_nominal_sigma08,1,0.0003831736685242504,0.1921568661928177,0.0002589789219200611,0.00024156553263310343
0803,quantized_8bit,dpir_nominal_sigma08,2,0.0009556531440466642,0.12167562544345856,5.195800622459501e-05,0.00015965857892297208
0803,quantized_8bit,dpir_nominal_sigma08,3,0.0023834437597543,0.07704620808362961,2.8701566407107748e-05,0.00011515759251778945
0803,quantized_8bit,dpir_nominal_sigma08,4,0.005944420117884874,0.04878642410039902,1.5103403711691499e-05,9.135858999798074e-05
0803,quantized_8bit,dpir_nominal_sigma08,5,0.014825660735368729,0.03089204803109169,8.284781870315783e-06,7.718062261119485e-05
0803,quantized_8bit,dpir_nominal_sigma08,6,0.03697589039802551,0.019561151042580605,5.167937615624396e-06,6.787649181205779e-05
0803,quantized_8bit,dpir_nominal_sigma08,7,0.09221960604190826,0.012386314570903778,3.4972131288668606e-06,6.1208033002913e-05
0803,quantized_8bit,dpir_nominal_sigma08,8,0.22999997437000275,0.007843137718737125,1.6083307627923205e-06,5.751347271143459e-05
0803,quantized_8bit,dpir_nominal_sigma12,1,0.0003831736685242504,0.1921568661928177,0.00030867281020618975,0.00022016651928424835
0803,quantized_8bit,dpir_nominal_sigma12,2,0.0009556531440466642,0.12167562544345856,5.0052989536197856e-05,0.0001471865107305348
0803,quantized_8bit,dpir_nominal_sigma12,3,0.0023834437597543,0.07704620808362961,3.195158569724299e-05,0.00010822027252288535
0803,quantized_8bit,dpir_nominal_sigma12,4,0.005944420117884874,0.04878642410039902,1.6729458366171457e-05,8.726124360691756e-05
0803,quantized_8bit,dpir_nominal_sigma12,5,0.014825660735368729,0.03089204803109169,9.661699550633784e-06,7.424477371387184e-05
0803,quantized_8bit,dpir_nominal_sigma12,6,0.03697589039802551,0.019561151042580605,6.143383870949037e-06,6.57698983559385e-05
0803,quantized_8bit,dpir_nominal_sigma12,7,0.09221960604190826,0.012386314570903778,3.6505662137642503e-06,6.081456376705319e-05
0803,quantized_8bit,dpir_nominal_sigma12,8,0.22999997437000275,0.007843137718737125,1.3879504194846959e-06,5.8723820984596387e-05
0803,quantized_8bit,dpir_nominal_rot90,1,0.0003831736685242504,0.1921568661928177,0.00026885035913437605,0.00022998372151050717
0803,quantized_8bit,dpir_nominal_rot90,2,0.0009556531440466642,0.12167562544345856,5.235821663518436e-05,0.0001526654523331672
0803,quantized_8bit,dpir_nominal_rot90,3,0.0023834437597543,0.07704620808362961,2.9359243853832595e-05,0.00011144334712298587
0803,quantized_8bit,dpir_nominal_rot90,4,0.005944420117884874,0.04878642410039902,1.5331283066188917e-05,8.927159797167405e-05
0803,quantized_8bit,dpir_nominal_rot90,5,0.014825660735368729,0.03089204803109169,8.826173143461347e-06,7.602119876537472e-05
0803,quantized_8bit,dpir_nominal_rot90,6,0.03697589039802551,0.019561151042580605,5.792418960481882e-06,6.665725959464908e-05
0803,quantized_8bit,dpir_nominal_rot90,7,0.09221960604190826,0.012386314570903778,3.4600161598064005e-06,6.090736496844329e-05
0803,quantized_8bit,dpir_nominal_rot90,8,0.22999997437000275,0.007843137718737125,1.4610458265451598e-06,5.822759339935146e-05
0803,quantized_8bit,dpir_nominal_rot180,1,0.0003831736685242504,0.1921568661928177,0.0002685707586351782,0.0002309002011315897
0803,quantized_8bit,dpir_nominal_rot180,2,0.0009556531440466642,0.12167562544345856,4.914113742415793e-05,0.00015338191587943584
0803,quantized_8bit,dpir_nominal_rot180,3,0.0023834437597543,0.07704620808362961,3.02068601740757e-05,0.0001118409272748977
0803,quantized_8bit,dpir_nominal_rot180,4,0.005944420117884874,0.04878642410039902,1.5740228263894096e-05,8.944256114773452e-05
0803,quantized_8bit,dpir_nominal_rot180,5,0.014825660735368729,0.03089204803109169,8.964326298155356e-06,7.576798816444352e-05
0803,quantized_8bit,dpir_nominal_rot180,6,0.03697589039802551,0.019561151042580605,5.595858056040015e-06,6.664849206572399e-05
0803,quantized_8bit,dpir_nominal_rot180,7,0.09221960604190826,0.012386314570903778,3.406598125366145e-06,6.103752093622461e-05
0803,quantized_8bit,dpir_nominal_rot180,8,0.22999997437000275,0.007843137718737125,1.5186302562142373e-06,5.818435602122918e-05
0803,quantized_8bit,fbcnn_dpir,1,0.0003831736685242504,0.1921568661928177,0.0002685639774426818,0.00018107178038917482
0803,quantized_8bit,fbcnn_dpir,2,0.0009556531440466642,0.12167562544345856,6.013581150909886e-05,0.00010295613901689649
0803,quantized_8bit,fbcnn_dpir,3,0.0023834437597543,0.07704620808362961,3.35513504978735e-05,6.0270122048677877e-05
0803,quantized_8bit,fbcnn_dpir,4,0.005944420117884874,0.04878642410039902,1.727593371469993e-05,3.787820605793968e-05
0803,quantized_8bit,fbcnn_dpir,5,0.014825660735368729,0.03089204803109169,9.094765118788928e-06,2.5313906007795595e-05
0803,quantized_8bit,fbcnn_dpir,6,0.03697589039802551,0.019561151042580605,5.266856987873325e-06,1.7967729945667088e-05
0803,quantized_8bit,fbcnn_dpir,7,0.09221960604190826,0.012386314570903778,3.0496132694679545e-06,1.3677059541805647e-05
0803,quantized_8bit,fbcnn_dpir,8,0.22999997437000275,0.007843137718737125,1.4926664562153746e-06,1.1571489267225843e-05
0803,quantized_8bit,fbcnn_dpir_sigma08,1,0.0003831736685242504,0.1921568661928177,0.00021103330072946846,0.00019093361333943903
0803,quantized_8bit,fbcnn_dpir_sigma08,2,0.0009556531440466642,0.12167562544345856,5.443530608317815e-05,0.00010835867578862235
0803,quantized_8bit,fbcnn_dpir_sigma08,3,0.0023834437597543,0.07704620808362961,3.0596755095757544e-05,6.336641672533005e-05
0803,quantized_8bit,fbcnn_dpir_sigma08,4,0.005944420117884874,0.04878642410039902,1.6199055608012713e-05,3.955832653446123e-05
0803,quantized_8bit,fbcnn_dpir_sigma08,5,0.014825660735368729,0.03089204803109169,8.449218512396328e-06,2.620975828904193e-05
0803,quantized_8bit,fbcnn_dpir_sigma08,6,0.03697589039802551,0.019561151042580605,4.753158464154694e-06,1.84552827704465e-05
0803,quantized_8bit,fbcnn_dpir_sigma08,7,0.09221960604190826,0.012386314570903778,2.8678186936303973e-06,1.368491484754486e-05
0803,quantized_8bit,fbcnn_dpir_sigma08,8,0.22999997437000275,0.007843137718737125,1.4236950391932623e-06,1.1109358638350386e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,1,0.0003831736685242504,0.1921568661928177,0.00028040402685292065,0.00016989040886983275
0803,quantized_8bit,fbcnn_dpir_sigma12,2,0.0009556531440466642,0.12167562544345856,6.21093568042852e-05,9.613037400413305e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,3,0.0023834437597543,0.07704620808362961,3.4561897336971015e-05,5.672336192219518e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,4,0.005944420117884874,0.04878642410039902,1.7741089322953485e-05,3.615779132815078e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,5,0.014825660735368729,0.03089204803109169,9.533084266877268e-06,2.4434564693365246e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,6,0.03697589039802551,0.019561151042580605,5.5111036090238485e-06,1.7644781109993346e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,7,0.09221960604190826,0.012386314570903778,3.0931491892260965e-06,1.393097591062542e-05
0803,quantized_8bit,fbcnn_dpir_sigma12,8,0.22999997437000275,0.007843137718737125,1.508866830590705e-06,1.2183844773971941e-05
0803,quantized_8bit,fbcnn_dpir_rot90,1,0.0003831736685242504,0.1921568661928177,0.00025256004300899804,0.00018175628792960197
0803,quantized_8bit,fbcnn_dpir_rot90,2,0.0009556531440466642,0.12167562544345856,6.0709528042934835e-05,0.00010213202040176839
0803,quantized_8bit,fbcnn_dpir_rot90,3,0.0023834437597543,0.07704620808362961,3.2122876291396096e-05,6.015776307322085e-05
0803,quantized_8bit,fbcnn_dpir_rot90,4,0.005944420117884874,0.04878642410039902,1.6339214198524132e-05,3.822278813458979e-05
0803,quantized_8bit,fbcnn_dpir_rot90,5,0.014825660735368729,0.03089204803109169,8.982525287137832e-06,2.5738439944689162e-05
0803,quantized_8bit,fbcnn_dpir_rot90,6,0.03697589039802551,0.019561151042580605,5.248426532489248e-06,1.819938734115567e-05
0803,quantized_8bit,fbcnn_dpir_rot90,7,0.09221960604190826,0.012386314570903778,3.1330562251241645e-06,1.3811813914799131e-05
0803,quantized_8bit,fbcnn_dpir_rot90,8,0.22999997437000275,0.007843137718737125,1.3778284255749895e-06,1.1827872185676824e-05
0803,quantized_8bit,fbcnn_dpir_rot180,1,0.0003831736685242504,0.1921568661928177,0.0002500444825273007,0.00018187100067734718
0803,quantized_8bit,fbcnn_dpir_rot180,2,0.0009556531440466642,0.12167562544345856,5.9527737903408706e-05,0.00010236116213491186
0803,quantized_8bit,fbcnn_dpir_rot180,3,0.0023834437597543,0.07704620808362961,3.318043309263885e-05,5.996392064844258e-05
0803,quantized_8bit,fbcnn_dpir_rot180,4,0.005944420117884874,0.04878642410039902,1.6891366612981074e-05,3.792840652749874e-05
0803,quantized_8bit,fbcnn_dpir_rot180,5,0.014825660735368729,0.03089204803109169,9.106444849749096e-06,2.5257888410123996e-05
0803,quantized_8bit,fbcnn_dpir_rot180,6,0.03697589039802551,0.019561151042580605,5.494584456755547e-06,1.7691494576865807e-05
0803,quantized_8bit,fbcnn_dpir_rot180,7,0.09221960604190826,0.012386314570903778,2.93275684271066e-06,1.3687819773622323e-05
0803,quantized_8bit,fbcnn_dpir_rot180,8,0.22999997437000275,0.007843137718737125,1.5160651400947245e-06,1.1479702152428217e-05
0803,jpeg_q75,dpir_nominal,1,0.0003831736685242504,0.1921568661928177,0.00038541381945833564,0.00023156791576184332
0803,jpeg_q75,dpir_nominal,2,0.0009556531440466642,0.12167562544345856,0.00010274324449710548,0.00014961042325012386
0803,jpeg_q75,dpir_nominal,3,0.0023834437597543,0.07704620808362961,5.030438114772551e-05,0.0001035856330418028
0803,jpeg_q75,dpir_nominal,4,0.005944420117884874,0.04878642410039902,3.038571958313696e-05,7.486396498279646e-05
0803,jpeg_q75,dpir_nominal,5,0.014825660735368729,0.03089204803109169,2.283926914969925e-05,5.213209442445077e-05
0803,jpeg_q75,dpir_nominal,6,0.03697589039802551,0.019561151042580605,1.6909612895688042e-05,3.4417043934809044e-05
0803,jpeg_q75,dpir_nominal,7,0.09221960604190826,0.012386314570903778,7.776423444738612e-06,2.5935029043466784e-05
0803,jpeg_q75,dpir_nominal,8,0.22999997437000275,0.007843137718737125,2.737142494879663e-06,2.286563176312484e-05
0803,jpeg_q75,dpir_nominal_sigma08,1,0.0003831736685242504,0.1921568661928177,0.00027636453160084784,0.00024277798365801573
0803,jpeg_q75,dpir_nominal_sigma08,2,0.0009556531440466642,0.12167562544345856,5.563955710385926e-05,0.0001571944449096918
0803,jpeg_q75,dpir_nominal_sigma08,3,0.0023834437597543,0.07704620808362961,4.1879040509229526e-05,0.00010917522013187408
0803,jpeg_q75,dpir_nominal_sigma08,4,0.005944420117884874,0.04878642410039902,2.6391082428744994e-05,8.019051165319979e-05
0803,jpeg_q75,dpir_nominal_sigma08,5,0.014825660735368729,0.03089204803109169,1.607805461389944e-05,5.85049856454134e-05
