source_id,scenario,dpir_nominal,dpir_oracle_blur,drunet_denoise_only,gradient_nominal,observed,dpir_gain_over_gradient_db,dpir_gain_over_input_db
0801,blur_noise,34.58095886531601,37.83657855215417,32.93991168110975,33.953587749407504,32.58266869084283,0.6273711159085096,1.9982901744731834
0801,blur_noise_jpeg,32.528105572507734,32.88903293190008,32.777848265904794,33.634317001895525,32.674481962254404,-1.1062114293877912,-0.14637638974667055
0802,blur_noise,33.15817302913338,35.61161532089236,31.89809275708372,32.76875763240857,31.67957496430814,0.3894153967248073,1.4785980648252384
0802,blur_noise_jpeg,32.20215539786277,31.70460581652989,31.613615184958373,32.081107521824904,31.48638220454073,0.12104787603786349,0.7157731933220397
0803,blur_noise,33.25418205581568,39.45250091141938,31.310031605908883,32.53550902935188,31.062086985904106,0.7186730264638044,2.192095069911577
0803,blur_noise_jpeg,31.45941936070298,30.655279285131275,31.121523571265936,32.00821061267994,30.972987957979715,-0.548791251976958,0.4864314027232659
0804,blur_noise,27.82282829132048,31.09458819642591,26.581305678160263,27.393830785829238,26.518859278005213,0.4289975054912425,1.3039690133152675
0804,blur_noise_jpeg,26.836265836664257,27.418558100407115,26.494549553267067,27.19393314937786,26.46161376975712,-0.35766731271360186,0.3746520669071387
