source_id,image_gradient,image_transform_spread_detail,measurement_residual,operator_spread_detail,operator_spread_rgb,oracle_detail_error,random_expected
0801,6.0706514828839985e-05,4.6465226072598856e-05,6.37616246396496e-05,3.8101768377806145e-05,4.523008222559906e-05,2.302505480445103e-05,0.00014280213685197304
0802,0.00011922970522192271,8.475380872341996e-05,0.00011360520044572612,8.158187231764371e-05,8.364129044839143e-05,6.577802538013053e-05,0.00022677709853544096
0803,5.0102994139785266e-05,5.0596784310939296e-05,5.75225353608306e-05,4.23456294351399e-05,4.575173808894702e-05,3.103187300196917e-05,0.000161961120108957
0804,0.0003595879941520043,0.000289539790564033,0.00038611963101691047,0.0002578534871467352,0.0002698314257326008,0.00021441205167608917,0.0008667689303178682
