source_id,true_sigma,noise_std,scenario,variant,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0802,1.6,0.00784313725490196,blur_noise,nominal,8,0.22999997437000275,0.007843137718737125,1.2978238146388321e-06,5.6695400417083874e-05
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,1,0.0003831736685242504,0.1921568661928177,0.0004184133722446859,0.00025590689620003104
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,2,0.0009556531440466642,0.12167562544345856,0.00010593543265713379,0.00016069102275650948
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,3,0.0023834437597543,0.07704620808362961,7.857220771256834e-05,0.00010453166032675654
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,4,0.005944420117884874,0.04878642410039902,3.933670450351201e-05,7.861349877202883e-05
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,5,0.014825660735368729,0.03089204803109169,1.6389765733038075e-05,6.718792428728193e-05
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,6,0.03697589039802551,0.019561151042580605,6.859903805889189e-06,6.200292409630492e-05
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,7,0.09221960604190826,0.012386314570903778,3.1231365937856026e-06,5.9637106460286304e-05
0802,1.6,0.00784313725490196,blur_noise,oracle_blur,8,0.22999997437000275,0.007843137718737125,1.3176877473597415e-06,5.863741534994915e-05
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,1,0.0003831736685242504,0.1921568661928177,0.00031499951728619635,0.00030822516418993473
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,2,0.0009556531440466642,0.12167562544345856,5.231805334915407e-05,0.00020633470558095723
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,3,0.0023834437597543,0.07704620808362961,3.410373392398469e-05,0.00013925971870776266
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,4,0.005944420117884874,0.04878642410039902,2.182034768338781e-05,9.787683666218072e-05
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,5,0.014825660735368729,0.03089204803109169,1.1998527043033391e-05,7.613174966536462e-05
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,6,0.03697589039802551,0.019561151042580605,6.130925612524152e-06,6.50745932944119e-05
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,7,0.09221960604190826,0.012386314570903778,3.1963238598109456e-06,5.91150346735958e-05
0802,1.6,0.00784313725490196,blur_noise,operator_0.8,8,0.22999997437000275,0.007843137718737125,1.3846283763996325e-06,5.605614205705933e-05
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,1,0.0003831736685242504,0.1921568661928177,0.0003141509951092303,0.0002845579001586884
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,2,0.0009556531440466642,0.12167562544345856,5.676896762452088e-05,0.0001889072882477194
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,3,0.0023834437597543,0.07704620808362961,4.5024607970844954e-05,0.00012431276263669133
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,4,0.005944420117884874,0.04878642410039902,2.9967641239636578e-05,8.760175114730373e-05
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,5,0.014825660735368729,0.03089204803109169,1.4930096767784562e-05,7.074081077007577e-05
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,6,0.03697589039802551,0.019561151042580605,6.794702130719088e-06,6.281053356360644e-05
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,7,0.09221960604190826,0.012386314570903778,3.0843232252664166e-06,5.904118006583303e-05
0802,1.6,0.00784313725490196,blur_noise,operator_1.2,8,0.22999997437000275,0.007843137718737125,1.2429491107468493e-06,5.737090395996347e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_90,1,0.0003831736685242504,0.1921568661928177,0.000307377427816391,0.00029497576178982854
