region,score,coverage,available_patches,retained_patches,rgb_mse,detail_mse,bad_detail_rate_0.025,bad_detail_rate_0.05,bad_detail_rate_0.1,source_id,true_sigma,noise_std,scenario
textured_quartile,image_gradient,0.9,256,231,0.0011537004580609031,0.0005177232059881575,0.2727272727272727,0.004329004329004329,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,1.0,256,256,0.0011890707033704322,0.0005282781404620492,0.2734375,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.5,256,128,0.0011890707033704322,0.0005282781404620492,0.2734375,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.75,256,192,0.0011890707033704322,0.0005282781404620492,0.2734375,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.9,256,231,0.0011890707033704322,0.0005282781404620492,0.2734375,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,1.0,256,256,0.0011890707033704322,0.0005282781404620492,0.2734375,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.5,256,128,0.0007400693576208897,0.00028881198431650876,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.75,256,192,0.0009238529056435785,0.0003780536596121443,0.03125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.9,256,231,0.0010393511348891877,0.0004455080214470585,0.19480519480519481,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,1.0,256,256,0.0011890707033704322,0.0005282781404620492,0.2734375,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.5,1024,512,0.000240970565242337,9.346409557716725e-05,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.75,1024,768,0.0003663467869531372,0.00014589090528130353,0.015625,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.9,1024,922,0.0004785781834975484,0.00019378465668445534,0.049891540130151846,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,1.0,1024,1024,0.0006022606107324954,0.00025932551139104483,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.5,1024,512,0.00027197800502360266,0.00010594026972076805,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.75,1024,768,0.0003925614121562135,0.00015760510494241357,0.020833333333333332,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.9,1024,922,0.0005107077715789706,0.00020957893739504912,0.0650759219088937,0.0010845986984815619,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,1.0,1024,1024,0.0006022606107324953,0.0002593255113910449,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.5,1024,512,0.00023141665382483287,8.995532924924182e-05,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.75,1024,768,0.0003353591457170913,0.0001339075632660873,0.005208333333333333,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.9,1024,922,0.00045991068549912394,0.00018669221979562367,0.04338394793926247,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,1.0,1024,1024,0.0006022606107324954,0.0002593255113910449,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.5,1024,512,0.0003214134253913539,0.00013159290868999812,0.017578125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.75,1024,768,0.0004121391682762642,0.00017113236784998783,0.037760416666666664,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.9,1024,922,0.0005173896295174525,0.00021839292964547888,0.06399132321041215,0.0021691973969631237,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,1.0,1024,1024,0.0006022606107324954,0.0002593255113910449,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.5,1024,512,0.0002817047727046141,0.00011517795060894147,0.001953125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.75,1024,768,0.0003954743212950072,0.0001657195096333277,0.03515625,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.9,1024,922,0.0004897589490843221,0.00020531713006434252,0.0596529284164859,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,1.0,1024,1024,0.0006022606107324954,0.00025932551139104483,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.5,1024,512,0.0006022606107324954,0.0002593255113910448,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.75,1024,768,0.0006022606107324954,0.0002593255113910448,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.9,1024,922,0.0006022606107324954,0.0002593255113910448,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,1.0,1024,1024,0.0006022606107324954,0.0002593255113910448,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.5,1024,512,0.0001987687151061382,7.325670369514881e-05,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.75,1024,768,0.0003072070042755061,0.00011645687649575351,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.9,1024,922,0.00043107663530418504,0.0001700627993430756,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,1.0,1024,1024,0.0006022606107324953,0.00025932551139104483,0.0986328125,0.00390625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.5,256,128,0.0010852165707686762,0.0004461400254925545,0.203125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.75,256,192,0.0012327673626920386,0.0005171720796169193,0.28125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.9,256,231,0.0013322122581387046,0.000567230213801827,0.341991341991342,0.004329004329004329,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,1.0,256,256,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.5,256,128,0.0011202757248462967,0.00046293783754255063,0.203125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.75,256,192,0.00132152594077313,0.0005590945043371106,0.3177083333333333,0.005208333333333333,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.9,256,231,0.0013505539803395767,0.0005741580523137006,0.341991341991342,0.004329004329004329,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,1.0,256,256,0.0014458840354762384,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.5,256,128,0.0010727572217412295,0.0004507722791489388,0.203125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.75,256,192,0.0011950351731654211,0.0005001058318348006,0.2708333333333333,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.9,256,231,0.0013295493003879734,0.0005669610884873078,0.33766233766233766,0.004329004329004329,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,1.0,256,256,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.5,256,128,0.0012527451172881679,0.0005518488772912938,0.28125,0.0078125,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.75,256,192,0.0013484049865392321,0.0005960069597011932,0.3125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.9,256,231,0.0014181351668304605,0.0006278232013926763,0.36796536796536794,0.012987012987012988,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,1.0,256,256,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.5,256,128,0.0012883306447048475,0.0005701982859127749,0.3125,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.75,256,192,0.0013054177564798197,0.0005668443221624499,0.3385416666666667,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.9,256,231,0.0013383078277521359,0.0005776800451762232,0.3463203463203463,0.004329004329004329,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,1.0,256,256,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.5,256,128,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.75,256,192,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.9,256,231,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,1.0,256,256,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.5,256,128,0.0009027714275204675,0.00034063863223757326,0.0,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.75,256,192,0.0010984442032145835,0.00043864279035053815,0.17708333333333334,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.9,256,231,0.0012427955888072743,0.0005166572535814887,0.31601731601731603,0.0,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,1.0,256,256,0.0014458840354762382,0.0006493450169342738,0.3828125,0.015625,0.0,0802,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.5,1024,512,0.00010848172181871388,3.4326406325926976e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.75,1024,768,0.0001955713717599555,6.305532032043567e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.9,1024,922,0.0002906849859397441,9.36034132545977e-05,0.0010845986984815619,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,1.0,1024,1024,0.00047269585539494956,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,0.5,1024,512,0.00013739114371639106,4.718828798006065e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,0.75,1024,768,0.0002341539339128666,7.97641497571796e-05,0.009114583333333334,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,0.9,1024,922,0.00032907371819123135,0.000108188119706639,0.019522776572668113,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,1.0,1024,1024,0.00047269585539494956,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,0.5,1024,512,0.000113090086909493,3.923008983187273e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,0.75,1024,768,0.00020682735765026978,6.978556770283251e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,0.9,1024,922,0.00029884266616451635,9.823313107386391e-05,0.008676789587852495,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,1.0,1024,1024,0.0004726958553949495,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,measurement_residual,0.5,1024,512,0.0005413172849909114,0.00017736916108381515,0.064453125,0.001953125,0.0,0803,1.6,0.00784313725490196,blur_noise
all,measurement_residual,0.75,1024,768,0.0005101681355791494,0.00016739691434502582,0.059895833333333336,0.0013020833333333333,0.0,0803,1.6,0.00784313725490196,blur_noise
all,measurement_residual,0.9,1024,922,0.0004885069899789288,0.0001602681639658489,0.05422993492407809,0.0010845986984815619,0.0,0803,1.6,0.00784313725490196,blur_noise
all,measurement_residual,1.0,1024,1024,0.00047269585539494956,0.00015504588200710765,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_gradient,0.5,1024,512,0.000128815364287754,4.531157685838922e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_gradient,0.75,1024,768,0.00022872564048192535,7.825458541232162e-05,0.00390625,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_gradient,0.9,1024,922,0.000325310424168727,0.00010839745726001387,0.01843817787418655,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,image_gradient,1.0,1024,1024,0.0004726958553949495,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,random_expected,0.5,1024,512,0.0004726958553949495,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,random_expected,0.75,1024,768,0.0004726958553949495,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,random_expected,0.9,1024,922,0.0004726958553949495,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,random_expected,1.0,1024,1024,0.0004726958553949495,0.00015504588200710768,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,0.5,1024,512,0.00010432553576428313,2.9270574342331113e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,0.75,1024,768,0.00019084961686182756,5.6003945673751925e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,0.9,1024,922,0.0002913705522416489,8.979513497372854e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,1.0,1024,1024,0.0004726958553949495,0.00015504588200710765,0.0517578125,0.0009765625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,0.5,256,128,0.000639965772038224,0.00019589208351389927,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,0.75,256,192,0.0008773135394421547,0.00028158408345041594,0.07291666666666667,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,0.9,256,231,0.001065827642190747,0.00034726748869553695,0.14285714285714285,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,1.0,256,256,0.0012744521221580713,0.0004171863944471193,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,0.5,256,128,0.0008829611318836828,0.00029246054426471156,0.1015625,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,0.75,256,192,0.00100709007548393,0.0003332487516109102,0.14583333333333334,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,0.9,256,231,0.0011429432048655824,0.00037756984686790996,0.18181818181818182,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,1.0,256,256,0.0012744521221580711,0.0004171863944471193,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,0.5,256,128,0.0006941911464552553,0.0002260814869895003,0.0234375,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,0.75,256,192,0.0009173810227625262,0.0003027460282573567,0.109375,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,0.9,256,231,0.0010834491068075628,0.0003555654416279169,0.15584415584415584,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,1.0,256,256,0.0012744521221580713,0.00041718639444711934,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,0.5,256,128,0.0013032652455864681,0.00042989973169664227,0.21875,0.0078125,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,0.75,256,192,0.001270591187114258,0.0004172309613651697,0.21354166666666666,0.005208333333333333,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,0.9,256,231,0.0012683144139153662,0.0004171036514298906,0.21212121212121213,0.004329004329004329,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,1.0,256,256,0.0012744521221580716,0.00041718639444711934,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,0.5,256,128,0.0008800117412514728,0.0003006596601663659,0.09375,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,0.75,256,192,0.000985175839715799,0.00032735829997267157,0.13020833333333334,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,0.9,256,231,0.0011423182243536104,0.00037548090710803065,0.17316017316017315,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,1.0,256,256,0.0012744521221580713,0.0004171863944471193,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.5,256,128,0.0012744521221580713,0.00041718639444711923,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.75,256,192,0.0012744521221580713,0.00041718639444711923,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.9,256,231,0.0012744521221580713,0.00041718639444711923,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,1.0,256,256,0.0012744521221580713,0.00041718639444711923,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.5,256,128,0.0006279628008675124,0.00017423896194471335,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.75,256,192,0.0008507444240920232,0.00025167580945825187,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.9,256,231,0.001054090451952843,0.0003290594207093405,0.12121212121212122,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,1.0,256,256,0.0012744521221580716,0.00041718639444711923,0.20703125,0.00390625,0.0,0803,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.5,1024,512,0.00019480927248262934,5.9429201373258e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.75,1024,768,0.0003196969334640888,0.00010178958621741925,0.00390625,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.9,1024,922,0.0004774333963479947,0.00015916390074145105,0.03579175704989154,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,1.0,1024,1024,0.0007145918585761844,0.0003195226655208012,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.5,1024,512,0.0002019243332158583,6.304166028856803e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.75,1024,768,0.0003530927258463695,0.00011510257231678584,0.015625,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.9,1024,922,0.0005109250372545557,0.00016987138822650738,0.0509761388286334,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,1.0,1024,1024,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.5,1024,512,0.00017714318894951906,5.5215058280065045e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.75,1024,768,0.00030448222078605894,9.854957510172516e-05,0.0013020833333333333,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.9,1024,922,0.0004534382516939646,0.00015386744370149503,0.03036876355748373,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,1.0,1024,1024,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.5,1024,512,0.00026322731952390635,0.00011124118140374767,0.02734375,0.001953125,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.75,1024,768,0.00044609582498471696,0.00020764171996428456,0.05078125,0.010416666666666666,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.9,1024,922,0.0005769416519420522,0.00026720424847026834,0.07266811279826464,0.016268980477223426,0.0010845986984815619,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,1.0,1024,1024,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.5,1024,512,0.00019219949946628929,6.923570816374955e-05,0.005859375,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.75,1024,768,0.0003225529265421433,0.00012118923973214716,0.018229166666666668,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.9,1024,922,0.00048258990001571106,0.0001974332140303293,0.05314533622559653,0.005422993492407809,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,1.0,1024,1024,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.5,1024,512,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.75,1024,768,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.9,1024,922,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,1.0,1024,1024,0.0007145918585761844,0.00031952266552080126,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.5,1024,512,0.0001559713096624728,4.282130477864834e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.75,1024,768,0.00028248404685803064,8.692916473853367e-05,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.9,1024,922,0.0004327342606837338,0.0001429770747178064,0.006507592190889371,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,1.0,1024,1024,0.0007145918585761843,0.0003195226655208013,0.10546875,0.0185546875,0.0009765625,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.5,256,128,0.0010713130959863532,0.0003547819633419885,0.109375,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.75,256,192,0.0012635603366196776,0.00042737940797379583,0.171875,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.9,256,231,0.0014686815683886921,0.0005113982667744446,0.26406926406926406,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,1.0,256,256,0.0018061377217140516,0.0008106958297001432,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.5,256,128,0.00113928723144606,0.00038933206669123114,0.140625,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.75,256,192,0.0013309275722919664,0.0004505032203501007,0.21354166666666666,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.9,256,231,0.0015260428593305536,0.0005625745226654887,0.2727272727272727,0.008658008658008658,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,1.0,256,256,0.0018061377217140516,0.0008106958297001432,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.5,256,128,0.0009578212277671234,0.0003160750164115881,0.0625,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.75,256,192,0.0012385391419655965,0.0004230601496208938,0.17708333333333334,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.9,256,231,0.0014594947751343389,0.0005097065607686039,0.26406926406926406,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,1.0,256,256,0.0018061377217140518,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.5,256,128,0.0016054441234975598,0.0007933380418400284,0.2890625,0.0703125,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.75,256,192,0.001652664235823946,0.0007672759570728557,0.28125,0.0625,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.9,256,231,0.001713471514165886,0.0007589990023920435,0.31601731601731603,0.05194805194805195,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,1.0,256,256,0.0018061377217140516,0.0008106958297001434,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.5,256,128,0.0011298037127434719,0.0004359239168717204,0.1484375,0.0078125,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.75,256,192,0.0014687346954249123,0.0006936447980157443,0.22916666666666666,0.057291666666666664,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
