chain_id,pipeline,region,score,score_key,score_role,coverage,sources,mean_rgb_mse,rgb_mse_bootstrap_ci_low,rgb_mse_bootstrap_ci_high,mean_detail_mse,detail_mse_bootstrap_ci_low,detail_mse_bootstrap_ci_high,mean_bad_detail_rate_0.025,bad_detail_rate_0.025_bootstrap_ci_low,bad_detail_rate_0.025_bootstrap_ci_high,mean_bad_detail_rate_0.05,bad_detail_rate_0.05_bootstrap_ci_low,bad_detail_rate_0.05_bootstrap_ci_high,mean_bad_detail_rate_0.1,bad_detail_rate_0.1_bootstrap_ci_low,bad_detail_rate_0.1_bootstrap_ci_high
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,reconstruction_gradient,fbcnn_dpir_nominal__score__reconstruction_gradient,operational,0.75,40,0.00017935079414412134,0.0001253666532603957,0.00024348473542866708,2.231816708108436e-05,1.5013624749480493e-05,3.1150108518463575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,reconstruction_gradient,fbcnn_dpir_nominal__score__reconstruction_gradient,operational,0.9,40,0.00019212485595909031,0.00013808698495612918,0.0002555593824121242,2.3020629274303807e-05,1.5945813358513452e-05,3.140255910078881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,reconstruction_gradient,fbcnn_dpir_nominal__score__reconstruction_gradient,operational,1.0,40,0.00020868392725782842,0.00015374122630031463,0.0002727946229711317,2.4305144366038874e-05,1.7231287000407108e-05,3.251828536195072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,trained_image_only_patcherrornet_ensemble,fbcnn_dpir_nominal__trained_image_only_patcherrornet_ensemble,operational,0.5,40,0.0001592660824116208,0.00011325721870820365,0.0002145267388454802,2.0913997726665444e-05,1.4191982641749493e-05,2.903461901694089e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,trained_image_only_patcherrornet_ensemble,fbcnn_dpir_nominal__trained_image_only_patcherrornet_ensemble,operational,0.75,40,0.00017352772906003566,0.00012472480510532629,0.00023187318913212978,2.1792266162611056e-05,1.5039807601525733e-05,2.988028966537603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,trained_image_only_patcherrornet_ensemble,fbcnn_dpir_nominal__trained_image_only_patcherrornet_ensemble,operational,0.9,40,0.000189741390371745,0.00013792167314378415,0.0002509686144229549,2.2906095355861256e-05,1.5962039843712125e-05,3.103242365245349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j90_b16_n2,fbcnn_dpir_nominal,textured_quartile,trained_image_only_patcherrornet_ensemble,fbcnn_dpir_nominal__trained_image_only_patcherrornet_ensemble,operational,1.0,40,0.0002086839272578259,0.00015374122630031217,0.0002727946229711317,2.4305144366038874e-05,1.7231287000407108e-05,3.251828536195072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,expected_random,dpir_nominal__expected_random,evaluation_only,0.5,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.9833390919608e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,expected_random,dpir_nominal__expected_random,evaluation_only,0.75,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.9833390919608e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,expected_random,dpir_nominal__expected_random,evaluation_only,0.9,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.9833390919608e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
